,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,sale_type,saleprice
1260,50,C (all),60.0,11040,Pave,4,Low,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,637.0,1,0.0,0.0,637.0,GasA,4,Y,5,439,0,1336,0.0,0.0,1,1,3,1,3,8,0,CarPort,1994,Unf,570.0,TA,TA,Y,0,47,120,0,0,0,0,9,COD,108000
1261,60,RL,60.0,6931,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,1,1,0.0,1,0.0,746.0,746.0,GasA,5,Y,5,896,0,1656,0.0,0.0,2,1,3,1,4,8,1,BuiltIn,2003,Fin,397.0,TA,TA,Y,178,128,0,0,0,0,0,7,WD ,165400
1262,60,RL,65.0,12438,Pave,3,Lvl,4,Inside,1,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4,3,1,1,0.0,1,0.0,781.0,781.0,GasA,5,Y,5,704,0,1499,0.0,0.0,2,1,3,1,4,8,1,Attchd,1995,RFn,473.0,TA,TA,Y,413,91,0,0,0,0,0,8,WD ,187000
1263,60,RL,174.0,15138,Pave,3,Lvl,4,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4,3,1,6,689.0,1,0.0,773.0,1462.0,GasA,5,Y,5,1304,0,2794,1.0,0.0,2,1,4,1,5,8,1,Attchd,1995,Fin,810.0,TA,TA,Y,0,146,202,0,0,0,0,7,WD ,403000
1264,60,RL,66.759571,12046,Pave,3,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,3,3,CBlock,3,3,1,2,156.0,1,0.0,692.0,848.0,GasA,3,Y,5,912,0,2030,0.0,0.0,2,1,4,1,4,8,1,Attchd,1976,Fin,551.0,TA,TA,Y,0,224,0,0,0,0,0,6,WD ,195000
1265,80,RL,100.0,9600,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,3,3,CBlock,3,3,3,5,600.0,1,0.0,618.0,1218.0,GasA,3,Y,5,0,0,1254,1.0,0.0,1,0,3,1,3,8,1,Attchd,1961,RFn,525.0,TA,TA,Y,0,0,0,0,168,0,0,5,WD ,158500
1266,60,RL,90.0,11367,Pave,4,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,932.0,1,0.0,133.0,1065.0,GasA,5,Y,5,898,0,1989,1.0,0.0,2,1,3,1,4,8,1,Attchd,2002,Fin,586.0,TA,TA,Y,199,60,0,0,0,0,0,11,WD ,255000
1267,20,RL,56.0,26073,Pave,3,Lvl,4,CulDSac,1,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,3,3,PConc,3,3,1,3,1116.0,1,0.0,782.0,1898.0,GasA,5,Y,4,0,0,1898,0.0,0.0,2,1,3,1,3,8,2,Attchd,1956,Unf,484.0,TA,TA,Y,0,51,224,0,0,0,0,4,WD ,236500
1268,20,RL,65.0,7150,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,CBlock,3,3,1,4,725.0,1,0.0,263.0,988.0,GasA,3,Y,5,0,0,988,1.0,0.0,1,0,3,1,3,8,0,Detchd,1974,Unf,360.0,TA,TA,Y,0,0,0,0,0,0,0,11,WD ,129250
1269,20,RL,100.0,15602,Pave,3,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,1247.0,1,0.0,254.0,1501.0,GasA,3,Y,5,0,0,1801,1.0,0.0,2,0,1,1,3,8,2,Attchd,1959,Fin,484.0,TA,TA,Y,0,54,0,0,161,0,0,3,WD ,289000
1270,90,RL,76.0,10260,Pave,4,Lvl,4,Inside,1,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,936,0,1872,0.0,0.0,2,2,4,2,3,8,0,Attchd,1976,Unf,484.0,TA,TA,Y,0,0,0,0,0,0,0,11,WD ,100000
1271,60,RL,66.759571,12728,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,4,3,PConc,4,3,2,6,1198.0,1,0.0,333.0,1531.0,GasA,5,Y,5,908,0,2439,1.0,0.0,2,1,4,1,4,8,1,Attchd,2001,Fin,560.0,TA,TA,Y,184,121,0,0,0,0,0,1,WD ,275000
1272,60,RL,96.0,11690,Pave,3,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4,3,3,1,0.0,1,0.0,850.0,850.0,GasA,5,Y,5,878,0,1764,0.0,0.0,2,1,3,1,4,8,1,Attchd,1999,Unf,560.0,TA,TA,Y,120,29,0,0,0,0,0,6,WD ,207000
1273,20,RL,71.0,9230,Pave,4,Lvl,4,Corner,1,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,864.0,GasA,4,Y,5,0,0,1200,1.0,0.0,1,1,1,1,4,8,0,Detchd,1977,Unf,884.0,TA,TA,Y,0,64,0,0,0,0,0,10,WD ,146000
1274,160,RM,21.0,1890,Pave,4,Lvl,4,Inside,1,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,3,CBlock,3,3,1,5,282.0,1,0.0,212.0,494.0,GasA,5,Y,5,536,0,1030,0.0,0.0,1,1,3,1,3,8,0,Detchd,1973,Unf,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,WD ,116000
1275,60,RL,66.759571,9375,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739.0,1,0.0,318.0,1057.0,GasA,5,Y,5,977,0,2034,1.0,0.0,2,1,3,1,4,8,0,Attchd,1998,RFn,645.0,TA,TA,Y,576,36,0,0,0,0,0,2,WD ,219500
1276,120,RL,48.0,3480,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1405.0,GasA,5,Y,5,0,0,1405,0.0,0.0,2,0,2,1,4,8,1,Attchd,2003,RFn,478.0,TA,TA,Y,148,36,0,0,0,0,0,11,WD ,173000
1277,20,RL,66.759571,17140,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059.0,1,0.0,75.0,1134.0,GasA,5,Y,4,0,0,1229,0.0,0.0,1,0,3,1,3,8,0,Attchd,1956,RFn,284.0,TA,TA,Y,0,0,0,0,0,0,0,4,WD ,135000
1278,60,RL,70.0,8749,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,654.0,1,0.0,325.0,979.0,GasA,5,Y,5,940,0,1932,1.0,0.0,2,1,3,1,4,8,1,Attchd,2003,RFn,610.0,TA,TA,Y,0,120,0,0,0,0,0,6,WD ,213000
1279,20,RL,91.0,11375,Pave,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,6,5,1954,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,736.0,1,0.0,231.0,967.0,GasA,3,Y,5,0,0,1299,0.0,0.0,1,0,3,1,4,8,1,Attchd,1954,Unf,494.0,TA,TA,Y,81,0,280,0,0,0,0,10,WD ,150000
1280,120,RL,53.0,3922,Pave,4,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,Y,5,0,0,1402,0.0,2.0,0,2,2,1,4,8,1,Attchd,2006,Fin,648.0,TA,TA,Y,120,16,0,0,0,0,0,2,New,194201
1281,120,RL,43.0,3182,Pave,4,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,16.0,1,0.0,1330.0,1346.0,GasA,5,Y,5,0,0,1504,0.0,0.0,2,0,1,1,4,8,1,Attchd,2005,Fin,457.0,TA,TA,Y,156,0,0,0,0,0,0,5,WD ,181000
1282,20,RL,75.0,9750,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,1,3,608.0,1,0.0,834.0,1442.0,GasA,4,Y,5,0,0,1442,0.0,0.0,1,1,4,1,3,8,0,Attchd,1958,RFn,301.0,TA,TA,Y,0,0,275,0,0,0,500,4,COD,157900
1283,60,RL,72.0,13426,Pave,3,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,894.0,1,0.0,57.0,951.0,GasA,5,Y,5,828,0,1779,1.0,0.0,2,1,3,1,4,8,1,Attchd,1999,Fin,586.0,TA,TA,Y,208,107,0,0,0,0,0,9,WD ,217000
1284,60,FV,85.0,10574,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1082.0,1082.0,GasA,5,Y,5,871,0,1953,0.0,0.0,2,1,3,1,4,8,1,Attchd,2005,RFn,1043.0,TA,TA,Y,160,50,0,0,0,0,0,5,WD ,252000
1285,60,RL,70.0,8726,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,872.0,872.0,GasA,5,Y,5,1037,0,1909,0.0,0.0,2,1,4,1,4,8,0,BuiltIn,2002,RFn,529.0,TA,TA,Y,0,108,0,0,0,0,0,9,WD ,197000
1286,60,RL,62.0,7984,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,3,PConc,4,3,1,1,0.0,1,0.0,868.0,868.0,GasA,5,Y,5,762,0,1630,0.0,0.0,2,1,3,1,4,8,1,BuiltIn,2004,Fin,436.0,TA,TA,Y,120,48,0,0,0,0,0,9,WD ,189500
1287,50,RL,45.0,8248,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,686.0,686.0,GasW,4,Y,5,564,0,1250,0.0,1.0,1,1,3,1,2,8,0,Detchd,1955,Unf,280.0,TA,TA,P,207,0,96,0,0,0,0,7,WD ,116000
1288,20,RL,66.759571,9790,Pave,4,Lvl,4,Inside,1,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,1,5,569.0,3,81.0,678.0,1328.0,GasA,3,Y,5,0,0,1328,1.0,0.0,1,1,3,1,3,8,2,Attchd,1963,Unf,528.0,TA,TA,Y,0,26,0,0,0,0,0,6,WD ,143000
1289,20,RL,60.0,7200,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,534.0,3,96.0,246.0,876.0,GasA,3,Y,5,0,0,988,0.0,0.0,1,0,3,1,3,8,0,Attchd,1950,Unf,276.0,TA,TA,Y,0,80,0,0,0,0,0,5,WD ,119000
1290,50,RL,60.0,7200,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,673.0,1,0.0,181.0,854.0,GasA,2,Y,4,424,0,1278,0.0,0.0,1,0,4,1,3,8,0,Attchd,1954,Unf,240.0,TA,TA,Y,0,0,0,0,0,0,0,4,WD ,127500
1291,60,FV,65.0,8125,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,858.0,858.0,GasA,5,Y,5,858,0,1716,0.0,0.0,2,1,3,1,4,8,0,Attchd,2005,RFn,615.0,TA,TA,Y,0,53,0,0,0,0,0,2,WD ,200825
1292,30,RL,60.0,8088,Pave,4,Lvl,4,Inside,1,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,498.0,498.0,GasA,3,N,3,0,0,498,0.0,0.0,1,0,1,1,3,8,0,Detchd,1922,Unf,216.0,Fa,Fa,N,0,0,100,0,0,0,0,2,ConLD,35000
1293,60,RL,83.25,12511,Pave,3,Lvl,4,Corner,1,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,3,PConc,4,3,1,5,988.0,1,0.0,432.0,1420.0,GasA,5,Y,5,1420,0,2840,0.0,1.0,2,1,4,1,4,6,2,Attchd,1978,Fin,1314.0,TA,Gd,Y,0,16,0,0,208,0,0,12,WD ,292500
1294,160,RM,21.0,1869,Pave,4,Lvl,4,Inside,1,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,3,3,1,3,321.0,1,0.0,162.0,483.0,GasA,3,Y,5,504,0,987,0.0,0.0,1,1,2,1,3,8,0,Detchd,1987,Unf,280.0,TA,TA,Y,0,0,0,0,0,0,0,9,WD ,106000
1295,30,RL,94.0,9259,Pave,4,Lvl,4,Corner,1,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,660.0,660.0,GasA,3,N,5,0,0,756,0.0,0.0,1,0,2,1,3,8,0,Detchd,1945,Unf,440.0,TA,TA,N,80,0,0,0,0,0,0,6,WD ,85000
1296,20,RL,129.0,16770,Pave,4,Lvl,4,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,4,6,1196.0,1,0.0,516.0,1712.0,GasA,5,Y,5,0,0,1712,1.0,0.0,2,0,3,1,4,8,1,Attchd,2002,RFn,701.0,TA,TA,Y,218,183,0,0,0,0,0,9,WD ,286500
1297,120,RL,53.0,4043,Pave,4,Lvl,4,Inside,1,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,360.0,1,0.0,709.0,1069.0,GasA,3,Y,5,0,0,1069,0.0,0.0,2,0,2,1,3,8,1,Attchd,1977,RFn,440.0,TA,TA,Y,0,55,0,0,165,0,0,7,WD ,127500
1298,20,FV,75.0,9000,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,5,Y,5,0,0,1335,0.0,0.0,2,0,3,1,4,8,0,Attchd,2007,RFn,575.0,TA,TA,Y,0,210,0,0,0,0,0,6,New,210400
1299,120,RL,62.0,12677,Pave,3,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,6,1218.0,1,0.0,300.0,1518.0,GasA,5,Y,5,0,0,1518,0.0,0.0,1,1,1,1,5,8,1,Attchd,2003,RFn,588.0,TA,TA,Y,185,140,0,0,0,0,0,4,WD ,274000
1300,60,RL,107.0,12852,Pave,3,HLS,4,Corner,1,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,770.0,1,0.0,150.0,920.0,GasA,5,Y,5,860,0,1780,1.0,0.0,2,1,3,1,4,8,1,Attchd,2007,Fin,612.0,TA,TA,Y,0,192,0,0,0,0,0,1,New,264966
1301,50,RM,60.0,10320,Pave,4,Lvl,4,Corner,1,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,771.0,771.0,GasA,2,Y,5,504,114,1484,0.0,0.0,2,0,3,1,3,1,0,Detchd,1910,Unf,264.0,TA,Fa,N,14,211,0,0,84,0,0,9,COD,50000
1302,50,RM,60.0,10800,Pave,4,Lvl,4,Inside,1,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,1,2,686.0,1,0.0,0.0,686.0,GasA,3,Y,5,686,0,1652,1.0,0.0,2,0,4,1,3,8,0,Detchd,1961,Unf,416.0,TA,TA,Y,0,0,196,0,0,0,1200,6,WD ,139000
1303,60,RL,66.759571,19522,Pave,3,Bnk,4,Inside,1,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,1,6,727.0,1,0.0,496.0,1223.0,GasA,4,Y,5,1232,0,2503,1.0,0.0,2,1,3,1,4,8,1,Attchd,1990,RFn,564.0,TA,TA,Y,0,99,0,0,182,0,0,2,WD ,300000
1304,80,RL,75.0,13860,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,4,Y,5,704,0,2704,1.0,0.0,2,1,4,1,5,8,3,Attchd,1972,Fin,538.0,TA,TA,Y,269,111,0,0,0,0,0,7,WD ,345000
1305,20,RL,73.0,11927,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,4,3,PConc,4,3,4,4,408.0,6,465.0,683.0,1556.0,GasA,5,Y,5,0,0,1592,0.0,0.0,2,0,3,1,4,8,1,Attchd,1994,Fin,484.0,TA,TA,Y,120,35,0,0,0,0,0,6,WD ,228000
1306,80,RL,83.25,11950,Pave,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,Y,5,640,0,1394,0.0,0.0,2,1,3,1,4,8,1,BuiltIn,2003,Fin,400.0,TA,TA,Y,100,0,0,0,0,0,0,10,WD ,165500
1307,70,RM,57.0,9906,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,686.0,686.0,GasA,2,N,5,518,0,1328,0.0,0.0,1,0,3,1,3,8,0,Detchd,1940,Unf,210.0,TA,TA,Y,0,172,60,0,0,0,0,9,WD ,107000
1308,120,RL,41.0,4923,Pave,4,Lvl,4,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,3,6,1153.0,1,0.0,440.0,1593.0,GasA,5,Y,5,0,0,1593,1.0,0.0,1,1,0,1,5,8,1,Attchd,2001,Fin,682.0,TA,TA,Y,0,120,0,0,224,0,0,8,WD ,286000
1309,30,C (all),60.0,7879,Pave,4,Lvl,4,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,N,4,0,0,720,0.0,0.0,1,0,2,1,3,8,0,NA,NA,NA,0.0,NA,NA,N,0,523,115,0,0,0,0,11,WD ,34900
1310,20,RL,66.0,7800,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,312.0,2,600.0,0.0,912.0,GasA,3,Y,5,0,0,912,0.0,0.0,1,0,2,1,3,8,0,Attchd,1964,Unf,288.0,TA,TA,Y,0,0,0,0,0,0,0,11,WD ,115000
1311,120,RL,66.759571,3196,Pave,4,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1273.0,1273.0,GasA,5,Y,5,0,0,1456,0.0,0.0,2,0,2,1,4,8,1,Attchd,2003,Fin,400.0,TA,TA,Y,143,20,0,0,0,0,0,5,WD ,215000
1312,70,RM,68.0,9928,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,2,Y,5,672,0,1944,0.0,0.0,2,0,3,1,3,6,0,Detchd,1915,Unf,216.0,TA,TA,N,24,28,0,0,0,0,400,6,WD ,179900
1313,120,RL,83.25,6820,Pave,3,Lvl,4,Corner,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,368.0,4,1120.0,0.0,1488.0,GasA,3,Y,5,0,0,1502,1.0,0.0,1,1,1,1,4,8,0,Attchd,1985,RFn,528.0,TA,TA,Y,0,54,0,0,140,0,0,6,WD ,212000
1314,60,RL,50.0,13128,Pave,3,HLS,4,CulDSac,1,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,Y,5,990,0,2064,0.0,0.0,2,1,4,1,4,8,1,Attchd,2005,Fin,527.0,TA,TA,Y,0,119,0,0,0,0,0,1,WD ,250000
1315,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1042.0,1042.0,GasA,5,Y,5,534,0,1576,0.0,0.0,1,0,3,1,3,8,1,Detchd,1928,Unf,225.0,TA,TA,Y,0,0,0,0,0,0,0,8,WD ,149000
1316,60,RL,66.759571,8000,Pave,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,219.0,1,0.0,554.0,773.0,GasA,4,Y,5,885,0,1658,1.0,0.0,2,1,3,1,3,8,1,Attchd,1995,Fin,431.0,TA,TA,Y,224,84,0,0,0,0,0,6,WD ,188000
1317,30,RL,60.0,10410,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,713.0,713.0,GasA,5,Y,5,0,0,713,0.0,0.0,1,0,2,1,4,8,0,Detchd,1936,Unf,371.0,Fa,Fa,N,0,75,161,0,0,0,0,10,WD ,99800
1318,70,RM,60.0,10800,Pave,4,Bnk,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,718.0,718.0,GasA,5,Y,5,978,0,2554,0.0,0.0,1,1,3,1,3,8,0,Detchd,1996,Unf,704.0,TA,TA,P,0,48,143,0,0,0,0,7,WD ,159500
1319,80,RL,67.0,13300,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,5,630,0,1374,1.0,0.0,2,1,3,1,4,8,1,BuiltIn,2004,Fin,400.0,TA,TA,Y,100,0,0,0,0,0,0,6,WD ,184500
1320,60,RL,69.0,9588,Pave,3,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1482.0,1482.0,GasA,5,Y,5,1092,0,2574,0.0,0.0,2,1,3,1,5,8,1,BuiltIn,2007,Fin,868.0,TA,TA,Y,0,148,0,0,0,0,0,11,New,276000
